id,followers_count,following_count,statuses_count,verified,label
u447342992,5496,4007,18232,1,0
u356164932,9153,8865,9669,0,0
u1101593096,31977,757,7050,0,0
u48972321,48,1296,0,0,1
u781283714550665216,590,586,3799,0,0
u1192820005638987777,548,2900,413,0,1
u1303822276832432128,139,486,5020,0,0
u1290629115091906562,0,1240,1,0,1
u1267497270175584258,376,1096,47,0,0
u6539592,3234001,2859,20637,1,0
u131995414,44,390,2111,0,0
u1044725817908109312,1322,1222,66,0,0
u2336873018,27272,50,10389,0,0
u1276885238069768196,27,73,97,0,0
u731443852507222016,1657,1847,765,0,0
u4549119314,76,483,59,0,1
u961962042805620737,12,59,50,0,0
u98047213,8090543,996,35128,1,0
u1187138306812760064,72,251,347,0,1
u3146085608,231,233,148,0,0
u816263912630996996,480,1520,230,0,0
u320239495,27885,798,6069,1,0
u4551643789,17,119,667,0,0
u1445387513208639497,79,298,9,0,0
u1360184552547753986,61,2122,0,0,0
u1171767309406310401,99,644,460,0,0
u2981339895,1893,356,10505,0,0
u1709992062,4,141,1,0,0
u186593516,3029,3963,1337,0,0
u42843031,1072,3110,1132,0,0
u1045804509270872065,3,576,0,0,0
u1367605988136787976,397,1713,39,0,0
u1422911143262183425,150,1913,157,0,0
u23989927,12304,12893,31247,1,0
u109647254,7357,263,1383,0,1
u1315296246,148,344,384,0,0
u3246247247,182,205,1110,0,1
u4307032575,2,105,4,0,1
u1920750644,1801,3819,25131,0,0
u94538862,7662,1305,3854,0,0
u55117855,4434997,1942,186,1,0
u162293874,15974,363,1941,0,0
u93849369,108,242,1109,0,0
u307540110,43796,6221,18904,1,0
u1176248791437119488,141,455,40,0,0
u804787323640680448,25180,4088,9981,1,0
u787645047542087680,20,139,42,0,1
u22330739,1062924,3729,34694,1,0
u23973450,2243,3196,2555,0,0
u2412958135,754,670,272,0,0
u978576562327994369,0,95,1,0,1
u35024372,423,1376,1193,0,0
u1968807138,1180,3869,1275,0,0
u115763683,63429,854,13321,0,0
u1029695930608611328,1565,330,1043,0,0
u982527082591866880,920,687,3079,0,0
u1027785463799537664,5800,244,5909,1,0
u728396049887297536,150,1011,263,0,0
u718554927438520320,806,2095,20162,0,0
u975735690498596864,35634,760,22791,0,0
u103220245,180,1591,135,0,0
u901303999529312256,2532,1055,619,0,0
u300991377,1082,342,930,0,0
u346761946,5054,3083,71981,0,0
u1411941436702957569,420,1912,258,0,0
u1085681774,1366,1061,6212,0,0
u2923371311,63,787,41,0,0
u36116203,37757,17441,13285,0,0
u1863585349,44,68,9,0,0
u357606935,5856371,561,12088,1,0
u46786678,98298,97931,31404,1,0
u816646064493170688,606,457,1066,0,0
u22046728,20009,207,122,1,0
u19178148,129935,142913,517976,0,0
u3343873882,8,195,32,0,1
u110441210,19836,11152,11704,0,0
u661403,41262,2782,68320,1,0
u310930971,328,493,1108,0,1
u823785366846980096,14,176,1,0,1
u21207086,11652,1354,11051,1,0
u969911597580759040,43,973,91,0,0
u1078843650736414720,33,112,111,0,0
u1349596903357493249,594,4999,2041,0,1
u2984496274,4579,5739,1033,0,1
u311956171,4294,1260,2628,0,0
u2924521080,533521,189,32192,1,0
u1088829776083570689,5531,76,1086,0,0
u2991299497,1577,4219,721,0,0
u932338725803253760,377,4600,337,0,0
u376618837,5152,1000,11694,0,0
u31235299,558,568,1664,0,0
u983766318,3029,4420,7321,0,0
u1100421190563307520,276,606,92,0,0
u1455703847817531395,0,13,0,0,0
u1086088869194412032,128,151,166,0,0
u112406785,9357,10272,89100,0,0
u247476364,37758,7924,71914,1,0
u1477360939099987973,1,43,0,0,1
u267290560,595,760,8750,0,0
u553932856,1562,2112,6487,0,0
u1329276590396563459,1097,2890,580,0,0
u57949398,21,251,225,0,0
u267807062,1553,1407,3102,0,0
u3589968563,487,225,21532,0,0
u3969170837,68,667,20,0,0
u35793151,1557,3489,14594,0,0
u15068044,772,362,8859,0,0
u755365986757337088,73237,76,29802,0,0
u6186292,17388,13040,27835,0,0
u1144609112107491328,1548,1732,360,0,0
u1278516001773162496,243,673,270,0,0
u195459838,7004,748,3739,0,0
u1139543435369680898,96,293,14,0,1
u1443626457968873472,219,376,212,0,0
u49921218,280519,1451,6564,0,0
u67934203,6983,4919,10931,0,0
u1149871342117765120,0,29,1,0,0
u2319350382,1328,4323,27986,0,0
u908301129850736640,5891,573,1506,0,0
u153324320,46201,680,3203,1,0
u1482087853978968065,6,126,45,0,0
u1139986069607202816,31,509,40,0,0
u116666570,2668,2591,10574,0,0
u16232185,2535,1392,5461,1,0
u633057062,2470,515,2489,0,0
u888275480033476610,1936,768,438,0,0
u18975155,53255,3496,16812,1,0
u28414859,4895,4787,13143,0,0
u1090570428425199617,22,809,182,0,0
u1433819742469607426,11,107,7,0,1
u1483594524278640649,0,9,0,0,1
u1418575769215782912,681,1223,3199,0,1
u289969718,504520,2765,14543,1,0
u1414296172152360962,1377,1404,2164,0,0
u27035865,39871,1315,3035,0,0
u553129577,271,1926,399,0,0
u18762431,3609,4032,9041,0,0
u970964263106940928,1870,1084,2470,0,0
u976620969384185856,41,569,101,0,0
u3307710034,10,115,14,0,0
u1283050890732216324,340,137,331,0,0
u33807328,20215,18520,2959,0,0
u19807156,183,233,813,0,0
u1473246387085012993,2,85,22,0,0
u763432576375779328,2853,74,212,0,0
u1041607281304064002,187,541,86,0,0
u1296561258469240832,64,188,17438,0,0
u4398278787,2935,46,84,0,0
u135647562,7283,1021,2477,0,0
u4042702817,631,2232,329,0,0
u1954425152,393,909,370,0,0
u890590789813841920,646,211,357,0,0
u130797483,225,213,39,0,0
u1079003651929104385,5183,5143,499,0,0
u1306590573067866114,313,1547,39,0,0
u27260086,114266482,285549,31435,1,0
u29277960,1822,431,1542,0,0
u984521262411198465,34127,107,1715,0,0
u20657343,745,1538,6121,0,0
u3363735159,212,284,606,0,0
u1067748582042886144,16,448,161,0,0
u11752272,55455,14316,32566,0,0
u879456634413740032,2775,3369,5271,0,1
u1480171272877268994,5,36,10,0,0
u18405129,239,340,350,0,0
u1085641282175741952,2380,574,1505,0,0
u1483086683486703624,1,38,0,0,1
u1470949724807217162,3,98,8,0,0
u879417518405951490,51,1598,0,0,0
u712653126633971712,10355,8172,18501,0,0
u28785486,17054717,495,373698,1,0
u380292977,4536,3198,15921,0,0
u910150107009601538,29,47,43,0,1
u234376125,238,522,110,0,0
u799178390829838340,225435,22,4119,1,0
u721826174733684736,1658,971,4394,0,0
u1183484979562635265,45,170,109,0,1
u1150118898068381696,848,249,412,0,0
u1351625174190350336,1,50,5,0,1
u1405158247,4928,3014,68341,0,0
u1349385856612782080,2,36,0,0,0
u2375262362,152,148,81,0,0
u60840395,1719,1563,14425,0,0
u1323470543404769288,2967,2959,6486,0,0
u943465764203515904,336,193,257,0,0
u19066828,102,356,2301,0,0
u3855657735,18,237,0,0,0
u1267767084014018565,195,4646,5,0,0
u866501275239579648,2586,748,21292,0,0
u1482467557470883840,2,50,0,0,1
u2780850314,754,1113,1678,0,0
u1074722424107790336,0,8,22,0,1
u476582730,40115,1220,3904,0,0
u323325293,33322,336,26681,0,0
u1472504770778722305,8,607,0,0,0
u1228237230243627008,1123,1502,1129,0,0
u970404402828787712,60,122,26,0,0
u1270246155985629184,20,18,67,0,1
u1405730549323292672,1,75,5,0,0
u18334529,428,785,4367,0,0
u1070298837384876033,577,266,8622,0,0
u969629299933315073,375,266,55,0,0
u4494679942,6763,8024,5548,0,0
u1173593530142359557,55,344,537,0,1
u1483170517813239809,6,67,1,0,1
u631138864,60,605,17,0,0
u1385823922084528129,173,656,200,0,1
u102831419,228,269,865,0,0
u195920016,1179,339,170,0,0
u1482607249109438464,7,365,12,0,0
u990862995180965888,3486,3735,25664,0,0
u1484497384117784584,0,5,0,0,0
u25572108,407,574,152,0,0
u919636741308366849,4665,68,741,0,0
u1452807901,292,3180,24575,0,0
u16228257,44512,16928,84295,1,0
u4725768919,1714,452,286,0,0
u2554592869,423,907,1348,0,0
u326812381,513,1287,1136,0,0
u1202103697,2086,959,826,0,0
u46233559,1018991,5819,14782,1,0
u935779848,916,606,1401,0,0
u400276868,11204,3420,30,0,0
u1484008982956023819,0,24,0,0,0
u14834896,859,1455,880,0,0
u3012193654,2744,2684,30347,0,0
u53891615,506,656,6178,0,0
u3313145696,67,214,37,0,0
u3040728619,1,41,0,0,1
u265663532,22,1013,5,0,0
u2359436953,589,730,5219,0,0
u23490311,1199,4927,3674,0,0
u246636372,55,19,280,0,1
u233266490,464651,1354,14066,1,0
u1095337477391478784,1380,1899,392,0,1
u1448106010346991624,104,321,15,0,1
u1537028058,92151,42,728,1,0
u3367334171,2281705,922,24676,1,0
u3977806038,15,38,0,0,1
u1327504613667434497,3861,5011,17711,0,0
u1090428913820418048,614,311,1111,0,0
u2750548111,1177,2375,6671,0,0
u15866718,3093,623,1818,0,0
u377766775,19251,3314,53930,0,0
u28896955,2140,1749,1021,0,0
u1350226654896005120,2871,5001,33984,0,0
u27503534,944,1393,2852,0,0
u12366502,5347,2130,51145,0,0
u4024721255,104,256,22,0,0
u30378270,53212,2907,48444,1,0
u47362397,2669,3011,9764,0,0
u1467013124213854209,12,29,4,0,0
u236288672,17,107,107,0,0
u1027524968504995841,158838,9,8002,1,0
u1012115521024774144,1393,2531,401,0,0
u1480168032248872961,0,194,0,0,0
u1407350024984465408,4349,4998,2600,0,0
u311107295,35411,451,7788,0,0
u1007505793761964032,1899,542,608,1,0
u2201431746,281,443,397,0,0
u1169879005408817153,1714,419,231,0,0
u936699493050933248,101,99,146,0,0
u44418062,204268,992,10948,1,0
u161650812,127,1391,2250,0,0
u1214927245992697857,61,244,8,0,0
u1377620560339943427,9500,369,1253,1,0
u1159864646934904833,35,367,7,0,1
u966697169532137472,16,79,2,0,0
u229269426,1101,1181,8563,0,0
u3730019716,66,519,25,0,0
u1368690036129095682,1921,66,357,0,0
u3158071445,1646,156,625,0,0
u812926437032390656,36805,457,76541,0,0
u337569512,47,76,15,0,0
u1536622308,14,95,15,0,0
u116132819,17773,16642,34081,0,0
u373715406,1760,4504,8670,1,0
u857618277325058048,19,147,15,0,1
u616742267,164984,674,52335,0,0
u1472796688892923905,0,260,0,0,1
u249264590,485,267,2761,0,0
u1205514167538593792,15105,9974,41414,0,0
u1478794682318553088,2,45,0,0,0
u44884063,7791,5503,9712,0,0
u1484456800665706496,0,5,0,0,0
u37860248,32812,2515,4062,1,0
u767396,127168,34852,76115,1,0
u130344472,2907,4482,44035,0,0
u1027144926,127,76,2161,0,1
u2320231093,112,2860,853,0,0
u865185081836658688,47,467,1445,0,0
u784602567871492098,1,26,0,0,0
u467314107,134912,27,18285,1,0
u1478306343354314754,0,28,0,0,0
u2349259095,77,147,5,0,0
u751844218985865216,1573,2449,11209,0,0
u1483556005048897538,0,27,0,0,0
u1101166777269137408,1,33,0,0,0
u1356675835630075906,1138,1251,1431,0,0
u3915253634,383,3901,1717,0,0
u1640671358,146,551,167,0,0
u1444417160286064641,16,79,279,0,0
u719964564167749633,411,2604,3952,0,0
u1963312058,372983,147,1199,1,0
u1461731341263773697,4,591,121,0,0
u171158446,1974,2950,1002,0,0
u21083332,2858,106,10241,0,0
u147691384,456,1695,1593,0,0
u11176182,369,457,2611,0,0
u1442354677807341572,432,1541,216,0,0
u1046078437730004994,1806,531,377,0,0
u19003043,110,4960,17,0,0
u1286341463597604864,145695,443,9839,0,0
u519072324,246613,618,54692,1,0
u39045272,1866,4111,2934,0,0
u1429026548,0,20,15,0,0
u988495831358758912,45,810,160,0,1
u961564557247483906,2309,2393,17365,0,0
u1371508961229279244,4659,4432,12139,0,0
u3239066580,979,1327,3308,0,0
u612122212,189,384,26,0,1
u602244948,4581,180,806,0,0
u1129880305442017280,1996,1879,48201,0,0
u1320853976510705664,1,51,2,0,1
u290540978,356,633,2858,0,0
u11177042,571,917,3673,0,0
u71281607,2287,2537,3713,0,0
u171977969,746492,49916,337272,1,0
u1106906338704150528,1057,4445,2293,0,0
u1484477433734733824,0,20,0,0,0
u1433632777648414736,30,610,706,0,1
u1056638948418707458,51,45,98,0,0
u1343603158854086662,2305,1077,6312,0,0
u470129898,22652,2288,13091,0,0
u515865787,221,370,215,0,0
u1309478370132897793,2,45,0,0,1
u1483597354758463490,8,206,0,0,0
u21385636,2147,3354,17158,0,0
u1480521587619241985,2,7,8,0,0
u1326991467919896589,696,1109,2268,0,0
u2433276240,24,161,54,0,0
u700108845,0,24,0,0,0
u967115349576617984,290,355,163,0,0
u214395203,8891,1623,17166,0,0
u626923517,40,605,187,0,0
u52038769,7340,1077,3043,0,0
u20015311,14547237,1516,69104,1,0
u771606164,3823862,87,132961,0,0
u939835083745255425,41246,80,15346,0,0
u1266974886184058880,8,327,797,0,0
u1471467599330488330,3,99,12,0,1
u1171828029137596419,436,1178,1525,0,0
u1006469614010818563,81,562,251,0,0
u168870903,415,894,568,0,0
u93306055,689,147,1706,0,1
u369843229,559,596,18800,0,0
u1465599781770874883,0,7,0,0,0
u36670025,3497571,1404,87909,1,0
u827525885246971904,1077,4166,1269,0,1
u1419323504802111488,9,11,1,0,0
u1212620179605082113,1275,330,82,0,0
u810862406398345217,12756,6834,2343,0,0
u1069235367960895488,211,364,221,0,0
u814518981579022336,156,621,231,0,0
u90552683,1050365,512,3074,1,0
u1838752303,7716,2480,4050,1,0
u879865228678311936,484,504,419,0,0
u912098329,854,889,1185,0,0
u1455565766640680960,36,154,108,0,0
u547871798,3735,4993,3247,0,0
u1089822885403865088,84,346,27,0,0
u48230437,2096,1955,10740,0,0
u1239886723510931457,4227,3654,2708,0,0
u1545999955,91,390,603,0,1
u1421638262,1459,1279,3312,0,0
u34570530,1296,4170,3237,0,0
u3052045660,75,170,278,0,0
u1510169948,31,81,9486,0,1
u1362788554980614145,104556,17010,56276,0,0
u76133155,893,164,8678,0,0
u2591320394,4518,1579,26123,0,0
u2350794517,1433,768,43973,0,0
u1261030032991850496,2294,1959,51110,0,0
u1661058883,63977,531,44281,0,0
u292092669,849115,68,2359,1,0
u4820804277,115132,35012,479558,0,0
u212805542,12700,1036,37566,1,0
u367792889,52,1009,1067,0,1
u1481440838572216320,0,239,0,0,1
u31616024,79,97,1664,0,0
u1459099896783405056,12,146,1,0,0
u3297391391,0,49,0,0,0
u2195205788,326,1646,11111,0,0
u42687228,597,368,2217,0,1
u1480784880820621314,0,21,0,0,1
u837080178,87,1039,317,0,0
u2519912645,0,289,0,0,1
u1217495842594140162,60,79,12,0,0
u1482018977350045697,0,233,0,0,1
u45321027,2783,132,686,0,0
u92096034,19906,346,772,0,0
u1304863214459662345,2063,4,114,0,0
u223546666,757945,51,1183,1,0
u1342773466919923712,7,73,0,0,0
u64514015,3308,127,1249,0,0
u1515860676,81,131,129,0,0
u402847516,17,434,0,0,1
u482386982,208,538,25,0,1
u827915198,9651,3543,11950,0,0
u948967636024614912,4937,3710,17189,0,1
u1399856042708766722,27,109,23,0,0
u909451577999724544,2926,4997,61762,0,0
u274249697,211,1045,406,0,0
u1168302248167784448,40,64,173,0,0
u775393656693850112,4005,49,1850,0,0
u76067316,610561,28,14079,1,0
u1423427017941344257,0,445,0,0,1
u2455731967,29,197,17,0,0
u517177257,262,1449,1218,0,0
u821012561877467137,32,153,12,0,1
u911096503921369088,475,174,33,0,0
u1010825908066967552,18566,291,4502,0,0
u556379155,3662,2450,5725,0,0
u887542802179018752,1,3,1,0,0
u2215499786,35066,22400,92718,0,0
u762020411601068033,1100,1167,502,0,0
u1038350218302042115,71,256,36,0,0
u716520630380658688,67,330,308,0,0
u9184682,7980,1620,1856,0,0
u174223715,94739,27608,82285,1,0
u1484476946805190656,0,49,0,0,0
u64301672,507077,233519,13550,1,0
u1431526771468300290,96,729,140,0,0
u1171703604606054400,26,12,10,0,1
u18039028,1637,1168,17929,0,0
u1908743516,63,40,104,0,0
u1201304340,4200,1962,100,0,0
u86290918,2426,349,2942,0,0
u732624937295478784,19,59,493,0,1
u1483146643889606656,1,118,0,0,1
u941757498972831747,129,452,805,0,1
u1181218312530870274,100,709,2963,0,0
u1211920325690003456,794,915,2075,0,0
u2893927442,470,4421,1651,0,0
u1484222680861716485,1,14,2,0,0
u28818671,910,33,24,0,0
u1117312327815258114,540,365,174,0,0
u1479852652150337542,0,84,25,0,1
u1384682551776878592,73,29,14,0,0
u1372660786301177858,2331,3894,4221,0,0
u1080601835461885952,1544,1337,5310,0,0
u3348185856,23423,502,2067,1,0
u813054739936067585,44319,1990,7350,0,0
u1215993480591310850,182,459,37,0,0
u1316800982316183556,1869,3546,4791,0,0
u1021834537314209792,423,3636,80,0,1
u725868534,1064,1507,14798,0,0
u3108351,19363547,1048,361703,1,0
u1315577551268569088,0,89,14,0,1
u979446236821385216,2,34,0,0,1
u741213435224936449,21,523,111,0,0
u24261232,5334,867,4319,1,0
u269873890,248,670,18945,0,0
u3384328197,7114,1639,3114,0,0
u1282494652445335555,24,65,1,0,1
u83722885,1629,4989,16447,0,0
u788884510846902272,617,382,1312,0,0
u1356600599794524165,6,13,0,0,0
u394095128,5973,602,1057,0,0
u1330462951090900994,7822,7479,31241,0,0
u30973,10991477,90624,254044,1,0
u36346494,21305,21,16623,0,0
u17196807,76773,4777,27970,1,0
u718432209712103428,792,646,816,0,0
u1438889170756243458,18,175,18,0,0
u1221850622007398400,25,246,7,0,0
u857600679019413504,1137,4685,2718,0,0
u876708692,6228,910,3613,0,0
u35855029,7390,689,5563,0,0
u1466393066496053249,0,257,250,0,1
u55857505,337,1498,927,0,0
u140577763,514,897,1546,0,0
u746726308651081728,2716,2967,2159,0,0
u3042470970,3091,1511,2372,0,0
u3003743254,131858,46,580,0,0
u587303527,50,635,474,0,0
u1359248464450908168,6,112,13,0,0
u901528692,12,156,0,0,0
u1233194297928933377,2202,3331,1108,0,0
u2527587103,1671,1679,926,0,0
u3079891912,2401,1701,8489,0,0
u404000897,57,230,51,0,1
u2458057668,300,1585,123,0,0
u224359740,874387,902,22578,1,0
u144553035,11872,516,3607,0,0
u1471769503742660611,6,270,1,0,0
u759072196505526272,132,218,2519,0,1
u1716121,18006,1637,169900,1,0
u2812536754,302,1131,74,0,0
u1331350349890936833,88,251,40,0,0
u1442184017822945283,118,119,4,0,1
u240815049,775,2248,12764,0,0
u246089480,536,1206,1523,0,0
u1287854793642450950,168,147,170,0,1
u1167685822981824513,129,634,1,0,0
u1160599900268191744,9599,7741,105274,0,0
u1048008104,741,837,31584,0,0
u1240078467691089920,22,152,176,0,0
u96999384,23551,113,117,0,0
u382020443,760,2389,14690,0,0
u795921027511545856,37,3322,12,0,1
u1260616594209869826,1009,277,1368,0,1
u258965523,1112,2382,5707,0,0
u23617671,9888,9861,4603,0,0
u40533188,2585,1512,263985,0,0
u1382001002426073089,262,72,37,0,0
u92849144,110947,1,134537,0,0
u4559961313,3636,1171,1309,0,0
u855183726552240129,349,1,73,0,0
u1265419560385163264,1138,4961,331,0,0
u880407847690829824,4414,5052,4913,0,0
u452850112,137291,370,6164,1,0
u1104838751132532736,61,836,4,0,0
u1192163793079558145,189,618,375,0,0
u830047699022053377,29,75,7,0,1
u2157651508,1478893,7,355,1,0
u12981872,3855,4961,62382,0,0
u74752022,383,737,552,0,0
u91628518,27818,26897,61698,0,0
u1170111458023288832,10308,10082,8029,0,0
u879749842586804229,24,79,328,0,1
u2260432746,129,591,68,0,0
u1362869923110932483,106,969,4043,0,0
u712335697,1950,176,560,0,0
u250397632,7015,616,18366,0,0
u16840155,7279,673,3950,0,0
u836314434,1283,870,1789,0,0
u1269977265955393536,9,519,40,0,1
u28364479,10421,3225,5906,0,1
u815656520193024000,194,186,16110,0,0
u1288438422512840704,57,82,37,0,0
u141036687,19,834,426,0,1
u1446388603643334658,5,15,33,0,1
u1338556556942725120,181,252,438,0,0
u1148997425912262656,474,447,21188,0,0
u1341422088,2139,4,95,0,0
u1195270779992182784,0,117,0,0,1
u717654410,109924,229,66774,1,0
u1039455463304318976,492,2667,282,0,0
u4826209539,336601,200,4519,1,0
u1181284826,207,840,3173,0,0
u30698810,269,287,39,0,0
u1397511107472990210,19,124,15,0,0
u915538743385346048,367,864,4225,0,0
u2324928444,104,8,9530,0,1
u872518859152125952,3755,813,1087,0,0
u1341746869060292609,0,29,0,0,1
u26555611,2211,1837,1658,0,0
u2701793432,95,414,555,0,0
u634423684,281883,1,3243,1,0
u713091816757837826,2343,2433,8677,0,0
u31486185,2962,387,2286,0,0
u2583210447,7303,8038,20738,0,0
u108899342,19222,0,1764,0,0
u33150951,15428,2368,10771,1,0
u23617394,1333,1334,10160,0,0
u1294246904847622145,2498,632,947,0,0
u972210344067239936,17,42,8,0,0
u760215100670242820,17077,429,1171,0,0
u1061476403227643905,300,273,108734,0,0
u1191319777211506688,0,32,1,0,0
u31137628,5540,6020,53363,0,0
u2427351685,4155,925,4345,0,0
u1076944492807286784,181,482,901,0,0
u952087880918228992,762527,537,14227,1,0
u907697974746255362,1148,554,874,0,0
u3670178534,1229,622,2984,0,1
u1114939967866855430,399,61,3782,0,0
u30953207,12132,6063,3661,0,0
u724489368434565120,3,66,17,0,1
u15255621,20115,1998,3710,0,0
u270727841,14,164,175,0,0
u955671124280598528,6,2,9,0,1
u376654746,126,192,168,0,0
u1007740654259236865,17890,32,84,0,0
u2290819595,597,886,584,0,0
u785493068409634816,239,320,14349,0,0
u743755458976985088,77,785,119,0,0
u1209299584092033024,51,128,7,0,0
u1451997784387768332,6,61,0,0,0
u20972371,371505,123,12645,0,0
u168188589,221,454,9579,0,0
u3135485645,74,832,4655,0,0
u274700475,405,1589,3457,0,0
u69604237,146,1116,3593,0,0
u1469254485432279048,1,85,2,0,0
u1319012364671475712,138,109,4592,0,0
u14763734,2028561,210976,197066,1,0
u936156509309988864,258,371,98,0,0
u1483878900874817543,1,19,3,0,0
u1372027572,112699,1060,6704,1,0
u7434272,35294,6586,38239,0,0
u2415767978,782,1126,12637,0,0
u1217520619463626752,4,262,21,0,1
u96149284,495414,96,19297,1,0
u1282206108,204,472,5448,0,0
u236699098,39563056,981,14231,1,0
u19576639,1074,858,1509,0,0
u113812445,16,101,212,0,0
u242272620,955,185,215,0,0
u454127006,2178,1253,1765,0,0
u1386474525458538542,8,48,0,0,0
u755236424,920,3881,17366,0,0
u28965876,5,7,2,0,1
u1435831704850161666,12,248,110,0,0
u492112231,202,1082,1902,0,0
u1472201887818698761,4,97,4,0,1
u22800231,22385,5658,12856,1,0
u306088932,331,374,265,0,1
u3367834983,1089,392,1217,0,0
u1365309446,23,784,435,0,1
u1313590800014602241,81,173,156,0,0
u1087242450886905856,6864,6728,4897,0,0
u1184076585344884738,1001,3402,312,0,0
u1344000957747748865,53,262,50,0,0
u2893302211,2912,4995,297,0,0
u7138382,3960,281,5151,0,0
